source_path,experiment_id,base_experiment_id,loadout_id,blind_tier,difficulty,market_profile,resolved_market_profile,run_modifier,sim_boss_constraint_id,sim_economy_mode,sim_market_budget_mode,sim_market_spend_mode,sim_price_band_mode,sim_market_choice_mode,station_path_length,tier_path_length,difficulty_multiplier,target_multiplier,small_target_multiplier,big_target_multiplier,boss_target_multiplier,s1_boss_target_multiplier,s2_boss_target_multiplier,s3_boss_target_multiplier,reward_multiplier,sweep_reward_scale,sweep_price_scale,has_market_profile,market_profile_version,path_clear_rate,heuristic_failure_counts,heuristic_stop_reason_counts
logs/sim/boss_expansion_stage_a_split_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_boss_expansion_stage_a_target_spike_probe_v1,progression_route_power,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.6875,"{""S6 boss"":3,""S8 boss"":8,""S5 small"":1,""S3 big"":1,""S1 big"":1,""S4 boss"":1,""S1 boss"":2,""S8 small"":1,""S3 small"":1,""S7 small"":1,""S5 boss"":1,""S1 small"":1,""S6 big"":1,""S7 boss"":1,""S8 big"":1}","{""boardFullAfterDcExhausted"":15,""drawPileExhausted"":10}"
logs/sim/boss_expansion_stage_a_split_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_boss_expansion_stage_a_target_spike_probe_v1,progression_route_balanced,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.6,"{""S3 boss"":1,""S4 boss"":5,""S5 boss"":4,""S4 small"":2,""S4 big"":1,""S8 boss"":4,""S1 boss"":2,""S5 big"":2,""S3 big"":1,""S7 small"":1,""S1 big"":3,""S2 boss"":1,""S1 small"":1,""S7 big"":1,""S2 big"":2,""S8 big"":1}","{""boardFullAfterDcExhausted"":24,""drawPileExhausted"":8}"
logs/sim/boss_expansion_stage_a_split_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_boss_expansion_stage_a_target_spike_probe_v1,progression_route_power,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.8125,"{""S1 boss"":1,""S3 boss"":2,""S8 boss"":2,""S5 boss"":1,""S8 big"":2,""S4 boss"":2,""S6 small"":1,""S1 big"":1,""S8 small"":1,""S7 big"":1,""S3 big"":1}","{""boardFullAfterDcExhausted"":12,""drawPileExhausted"":3}"
logs/sim/boss_expansion_stage_a_split_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_boss_expansion_stage_a_hand_discard_probe_v1,progression_route_balanced,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.5875,"{""S7 boss"":1,""S8 boss"":7,""S3 boss"":1,""S2 boss"":1,""S8 big"":3,""S5 small"":2,""S1 big"":3,""S5 boss"":1,""S5 big"":3,""S3 big"":2,""S4 boss"":2,""S3 small"":1,""S4 small"":1,""S7 big"":1,""S2 big"":1,""S1 boss"":2,""S4 big"":1}","{""boardFullAfterDcExhausted"":19,""drawPileExhausted"":14}"
logs/sim/boss_expansion_stage_a_split_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_boss_expansion_stage_a_hand_discard_probe_v1,progression_route_power,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.5875,"{""S8 boss"":11,""S1 boss"":7,""S3 boss"":1,""S2 big"":1,""S4 boss"":2,""S3 big"":1,""S1 small"":4,""S7 small"":1,""S3 small"":1,""S8 big"":2,""S2 boss"":1,""S4 small"":1}","{""drawPileExhausted"":14,""boardFullAfterDcExhausted"":18,""drawPileExhausted,boardFullAfterDcExhausted"":1}"
logs/sim/boss_expansion_stage_a_split_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_boss_expansion_stage_a_hand_discard_probe_v1,progression_route_balanced,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.6375,"{""S8 small"":2,""S2 big"":2,""S4 boss"":2,""S1 big"":3,""S4 small"":2,""S1 boss"":2,""S1 small"":2,""S2 boss"":2,""S8 boss"":3,""S8 big"":2,""S6 boss"":2,""S5 boss"":1,""S7 boss"":1,""S5 small"":1,""S3 boss"":1,""S3 small"":1}","{""boardFullAfterDcExhausted"":23,""drawPileExhausted"":6}"
logs/sim/boss_expansion_stage_a_split_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_boss_expansion_stage_a_hand_discard_probe_v1,progression_route_power,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.75,"{""S1 boss"":5,""S1 big"":2,""S8 big"":3,""S4 boss"":1,""S8 boss"":4,""S2 small"":1,""S2 boss"":1,""S7 small"":1,""S6 boss"":1,""S5 big"":1}","{""drawPileExhausted"":8,""boardFullAfterDcExhausted"":12}"
logs/sim/boss_expansion_stage_a_split_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_boss_expansion_stage_a_refill_limit_probe_v1,progression_route_balanced,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.5,"{""S1 big"":4,""S7 boss"":1,""S4 boss"":5,""S5 boss"":3,""S2 boss"":1,""S6 boss"":1,""S4 big"":3,""S1 small"":1,""S4 small"":2,""S5 big"":2,""S1 boss"":4,""S3 boss"":3,""S2 big"":1,""S3 big"":2,""S6 small"":1,""S8 boss"":3,""S3 small"":1,""S8 big"":2}","{""boardFullAfterDcExhausted"":26,""drawPileExhausted"":13,""sim_boss_draw_limit"":1}"
logs/sim/boss_expansion_stage_a_split_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_boss_expansion_stage_a_refill_limit_probe_v1,progression_route_power,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.625,"{""S1 small"":2,""S2 boss"":2,""S8 boss"":7,""S1 boss"":5,""S8 big"":3,""S3 boss"":6,""S4 big"":3,""S7 big"":1,""S1 big"":1}","{""drawPileExhausted"":10,""boardFullAfterDcExhausted"":16,""sim_boss_draw_limit"":4}"
logs/sim/boss_expansion_stage_a_split_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_boss_expansion_stage_a_refill_limit_probe_v1,progression_route_balanced,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.625,"{""S1 small"":5,""S8 boss"":5,""S2 boss"":4,""S3 small"":1,""S1 boss"":2,""S4 big"":1,""S3 boss"":2,""S5 big"":3,""S5 boss"":2,""S8 big"":1,""S4 boss"":1,""S4 small"":2,""S6 small"":1}","{""boardFullAfterDcExhausted"":22,""drawPileExhausted"":7,""sim_boss_draw_limit"":1}"
logs/sim/boss_expansion_stage_a_split_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_boss_expansion_stage_a_refill_limit_probe_v1,progression_route_power,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.7125,"{""S8 boss"":4,""S7 boss"":2,""S8 big"":2,""S1 small"":2,""S5 small"":1,""S2 big"":3,""S5 boss"":1,""S4 small"":1,""S2 boss"":2,""S1 big"":1,""S3 big"":2,""S7 small"":1,""S1 boss"":1}","{""drawPileExhausted"":6,""boardFullAfterDcExhausted"":17}"
logs/sim/boss_expansion_stage_a_split_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_boss_expansion_stage_a_reward_tax_probe_v1,progression_route_balanced,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.525,"{""S8 boss"":5,""S1 boss"":6,""S4 boss"":2,""S5 small"":2,""S1 small"":2,""S3 boss"":2,""S4 big"":1,""S3 big"":3,""S2 small"":2,""S8 big"":3,""S2 big"":2,""S5 boss"":2,""S1 big"":5,""S7 small"":1}","{""drawPileExhausted"":13,""boardFullAfterDcExhausted"":25}"
logs/sim/boss_expansion_stage_a_split_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_boss_expansion_stage_a_reward_tax_probe_v1,progression_route_power,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.575,"{""S4 small"":2,""S8 boss"":9,""S7 boss"":4,""S1 big"":1,""S2 small"":2,""S1 boss"":4,""S2 big"":2,""S4 boss"":1,""S8 big"":2,""S1 small"":2,""S3 boss"":2,""S3 big"":1,""S6 boss"":1,""S4 big"":1}","{""boardFullAfterDcExhausted"":21,""drawPileExhausted"":13}"
logs/sim/boss_expansion_stage_a_split_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_boss_expansion_stage_a_reward_tax_probe_v1,progression_route_balanced,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.7,"{""S6 small"":1,""S1 boss"":7,""S7 big"":1,""S8 boss"":3,""S8 big"":2,""S2 boss"":2,""S8 small"":2,""S7 small"":1,""S3 boss"":2,""S2 big"":2,""S1 small"":1}","{""boardFullAfterDcExhausted"":18,""drawPileExhausted"":6}"
logs/sim/boss_expansion_stage_a_split_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_boss_expansion_stage_a_reward_tax_probe_v1,progression_route_power,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.7,"{""S1 big"":3,""S3 big"":1,""S1 boss"":7,""S6 big"":1,""S2 boss"":1,""S8 big"":1,""S8 boss"":3,""S7 boss"":2,""S5 boss"":1,""S7 big"":1,""S2 big"":1,""S3 boss"":1,""S6 small"":1}","{""drawPileExhausted"":7,""boardFullAfterDcExhausted"":17}"
logs/sim/boss_expansion_stage_a_split_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_boss_expansion_stage_a_color_variant_probe_v1,progression_route_balanced,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.4375,"{""S7 big"":2,""S5 boss"":13,""S1 small"":4,""S4 boss"":3,""S2 big"":1,""S8 boss"":3,""S4 big"":2,""S2 small"":1,""S1 big"":3,""S2 boss"":1,""S5 big"":1,""S4 small"":2,""S3 big"":1,""S5 small"":1,""S8 big"":1,""S1 boss"":1,""S3 boss"":3,""S6 small"":1,""S6 boss"":1}","{""boardFullAfterDcExhausted"":26,""drawPileExhausted"":19}"
logs/sim/boss_expansion_stage_a_split_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_boss_expansion_stage_a_color_variant_probe_v1,progression_route_power,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.675,"{""S3 small"":1,""S3 boss"":1,""S6 small"":2,""S8 boss"":11,""S6 boss"":2,""S1 boss"":1,""S8 big"":2,""S3 big"":1,""S5 big"":1,""S2 big"":1,""S2 boss"":1,""S4 small"":1,""S1 small"":1}","{""boardFullAfterDcExhausted"":15,""drawPileExhausted"":11}"
logs/sim/boss_expansion_stage_a_split_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_boss_expansion_stage_a_color_variant_probe_v1,progression_route_balanced,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.7,"{""S5 boss"":3,""S8 small"":2,""S4 boss"":1,""S3 boss"":2,""S8 big"":2,""S2 boss"":1,""S6 big"":2,""S5 big"":1,""S3 small"":1,""S3 big"":1,""S8 boss"":1,""S4 big"":1,""S1 boss"":4,""S5 small"":1,""S1 big"":1}","{""drawPileExhausted"":7,""boardFullAfterDcExhausted"":17}"
logs/sim/boss_expansion_stage_a_split_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_boss_expansion_stage_a_color_variant_probe_v1,progression_route_power,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.7,"{""S1 boss"":8,""S2 boss"":2,""S3 boss"":1,""S7 big"":1,""S8 boss"":3,""S8 big"":2,""S2 big"":2,""S1 big"":2,""S2 small"":1,""S3 big"":1,""S5 boss"":1}","{""drawPileExhausted"":8,""boardFullAfterDcExhausted"":16}"
logs/sim/confirm_color_position_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_confirm_limit_position_probe_v1_s4,progression_route_balanced,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.5,"{""S8 boss"":8,""S4 boss"":11,""S2 boss"":3,""S3 big"":1,""S7 boss"":1,""S8 big"":3,""S5 boss"":2,""S1 boss"":5,""S2 small"":1,""S3 small"":2,""S1 small"":2,""S2 big"":1}","{""drawPileExhausted"":23,""boardFullAfterDcExhausted"":16,""drawPileExhausted,boardFullAfterDcExhausted"":1}"
logs/sim/confirm_color_position_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_confirm_limit_position_probe_v1_s4,progression_route_power,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.6,"{""S8 big"":2,""S8 boss"":6,""S4 boss"":4,""S1 boss"":3,""S3 boss"":6,""S6 big"":1,""S2 big"":2,""S3 big"":2,""S1 big"":2,""S6 boss"":2,""S1 small"":2}","{""boardFullAfterDcExhausted"":19,""drawPileExhausted"":11,""drawPileExhausted,boardFullAfterDcExhausted"":2}"
logs/sim/confirm_color_position_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_confirm_limit_position_probe_v1_s4,progression_route_balanced,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.6375,"{""S2 small"":2,""S1 small"":1,""S2 boss"":2,""S3 small"":1,""S6 big"":1,""S2 big"":3,""S8 boss"":5,""S4 big"":3,""S1 boss"":4,""S1 big"":1,""S4 boss"":4,""S3 boss"":1,""S5 boss"":1}","{""boardFullAfterDcExhausted"":17,""drawPileExhausted"":12}"
logs/sim/confirm_color_position_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_confirm_limit_position_probe_v1_s4,progression_route_power,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.7375,"{""S3 big"":1,""S4 boss"":1,""S1 boss"":4,""S2 small"":1,""S2 boss"":2,""S8 boss"":7,""S3 boss"":1,""S1 small"":3,""S4 big"":1}","{""boardFullAfterDcExhausted"":15,""drawPileExhausted"":6}"
logs/sim/confirm_color_position_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_confirm_limit_position_probe_v1_s5,progression_route_balanced,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.55,"{""S5 boss"":7,""S2 boss"":3,""S8 big"":3,""S8 boss"":8,""S3 big"":1,""S1 boss"":5,""S4 boss"":3,""S2 small"":1,""S3 small"":2,""S1 small"":2,""S2 big"":1}","{""drawPileExhausted"":21,""boardFullAfterDcExhausted"":14,""drawPileExhausted,boardFullAfterDcExhausted"":1}"
logs/sim/confirm_color_position_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_confirm_limit_position_probe_v1_s5,progression_route_power,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.625,"{""S8 big"":2,""S8 boss"":6,""S4 boss"":2,""S1 boss"":3,""S3 boss"":6,""S6 big"":1,""S2 big"":2,""S3 big"":2,""S1 big"":2,""S6 boss"":2,""S1 small"":2}","{""boardFullAfterDcExhausted"":20,""drawPileExhausted"":8,""drawPileExhausted,boardFullAfterDcExhausted"":2}"
logs/sim/confirm_color_position_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_confirm_limit_position_probe_v1_s5,progression_route_balanced,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.625,"{""S2 small"":2,""S1 small"":1,""S2 boss"":2,""S3 small"":1,""S6 big"":1,""S2 big"":3,""S8 boss"":5,""S5 boss"":4,""S4 big"":3,""S1 boss"":4,""S1 big"":1,""S4 boss"":2,""S3 boss"":1}","{""boardFullAfterDcExhausted"":18,""drawPileExhausted"":12}"
logs/sim/confirm_color_position_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_confirm_limit_position_probe_v1_s5,progression_route_power,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.75,"{""S3 big"":1,""S1 boss"":4,""S2 small"":1,""S2 boss"":2,""S8 boss"":7,""S3 boss"":1,""S1 small"":3,""S4 big"":1}","{""boardFullAfterDcExhausted"":15,""drawPileExhausted"":5}"
logs/sim/confirm_color_position_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_confirm_limit_position_probe_v1_s6,progression_route_balanced,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.5875,"{""S2 boss"":3,""S8 big"":4,""S8 boss"":8,""S3 big"":1,""S7 boss"":1,""S5 boss"":2,""S1 boss"":5,""S4 boss"":3,""S2 small"":1,""S3 small"":2,""S1 small"":2,""S2 big"":1}","{""boardFullAfterDcExhausted"":16,""drawPileExhausted"":16,""drawPileExhausted,boardFullAfterDcExhausted"":1}"
logs/sim/confirm_color_position_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_confirm_limit_position_probe_v1_s6,progression_route_power,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.6125,"{""S8 big"":2,""S8 boss"":6,""S4 boss"":2,""S1 boss"":3,""S3 boss"":6,""S6 big"":1,""S2 big"":2,""S3 big"":2,""S1 big"":2,""S6 boss"":2,""S1 small"":2,""S2 boss"":1}","{""boardFullAfterDcExhausted"":21,""drawPileExhausted"":8,""drawPileExhausted,boardFullAfterDcExhausted"":2}"
logs/sim/confirm_color_position_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_confirm_limit_position_probe_v1_s6,progression_route_balanced,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.6625,"{""S1 small"":1,""S2 boss"":2,""S3 small"":1,""S6 big"":1,""S2 big"":3,""S8 boss"":6,""S4 big"":3,""S1 boss"":4,""S1 big"":1,""S4 boss"":2,""S3 boss"":1,""S2 small"":1,""S5 boss"":1}","{""boardFullAfterDcExhausted"":17,""drawPileExhausted"":10}"
logs/sim/confirm_color_position_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_confirm_limit_position_probe_v1_s6,progression_route_power,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.75,"{""S1 boss"":4,""S2 small"":1,""S2 boss"":2,""S8 boss"":7,""S3 boss"":1,""S1 small"":3,""S4 big"":1,""S8 big"":1}","{""drawPileExhausted"":6,""boardFullAfterDcExhausted"":14}"
logs/sim/confirm_color_position_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_color_variant_position_probe_v1_s2,progression_route_balanced,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.5,"{""S8 boss"":8,""S7 big"":2,""S3 boss"":2,""S2 boss"":2,""S5 boss"":2,""S2 big"":4,""S5 big"":2,""S5 small"":1,""S4 small"":1,""S1 small"":3,""S1 boss"":2,""S4 big"":2,""S4 boss"":5,""S7 small"":1,""S7 boss"":1,""S3 small"":1,""S1 big"":1}","{""drawPileExhausted"":20,""boardFullAfterDcExhausted"":19,""drawPileExhausted,boardFullAfterDcExhausted"":1}"
logs/sim/confirm_color_position_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_color_variant_position_probe_v1_s2,progression_route_power,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.65,"{""S4 small"":2,""S2 big"":1,""S1 big"":3,""S1 small"":2,""S7 big"":2,""S6 boss"":1,""S8 boss"":5,""S7 boss"":2,""S3 small"":1,""S8 big"":3,""S3 boss"":1,""S2 boss"":2,""S4 boss"":1,""S1 boss"":2}","{""boardFullAfterDcExhausted"":19,""drawPileExhausted"":8,""drawPileExhausted,boardFullAfterDcExhausted"":1}"
logs/sim/confirm_color_position_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_color_variant_position_probe_v1_s2,progression_route_balanced,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.5875,"{""S7 boss"":3,""S1 big"":1,""S4 boss"":3,""S4 big"":5,""S1 boss"":5,""S8 boss"":1,""S8 big"":1,""S5 boss"":2,""S3 boss"":1,""S7 small"":3,""S5 small"":1,""S7 big"":1,""S3 big"":1,""S5 big"":3,""S2 boss"":1,""S2 big"":1}","{""boardFullAfterDcExhausted"":29,""drawPileExhausted"":4}"
logs/sim/confirm_color_position_probe_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068_color_variant_position_probe_v1_s2,progression_route_power,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.8,"{""S6 big"":1,""S1 boss"":2,""S1 small"":1,""S3 boss"":3,""S1 big"":1,""S8 big"":2,""S6 boss"":1,""S7 boss"":1,""S3 small"":1,""S5 boss"":1,""S8 boss"":1,""S3 big"":1}","{""boardFullAfterDcExhausted"":14,""drawPileExhausted"":2}"
